	label	titles
639	0	3루석 관중석 집에 가이소
640	0	태인아 창섭아 내년 바로 군대 가라
641	0	타자들 포기했네
642	0	원태인이 풀시즌 무리다 양창섭꼴난다 무능한 김한수
643	0	두산 라팍 경기 승률 8할이면 대박이다
644	0	이야 김한수의 두산 상납게임ㅋㅋㅋ대박이네
645	0	투수 바꿔라
646	0	홍준학,김한수사퇴
647	0	강민호 역시
648	0	기만수 보고있으면 조국이 보인다ㅋㅋㅋ
649	0	원태인도 안 좋네
650	0	원패인 구속으로는 글렀다.
651	0	원태인 속구가 140 Km 안나오냐
652	0	강풍기는 왜 2군에 안가는가?????
653	0	여기다 쓰면
654	0	애궂은 김민수만 2군 강등
655	0	정신력 개조를 위해선 김성근 감독님뿐이다
656	0	윌리엄슨 평가
657	0	답답합니다
658	0	꼴찌 해야 하는 이유(?)..
659	0	오늘 1회말 공격 무사 1.2루에서 번트대고 공격했다면 게임흐름이 달라졌다
660	0	김한수 감독 사퇴만이 팀을 위한 답이다
661	0	다 때려쳐 감독이고 나발이고
662	0	욕 봤심더
663	0	이런팀은 감독 코치진 사퇴만이 팀을 위해 희생하는것이다
664	0	딴거 다 필요없다.김성근이 답이다.
665	0	어제 이겼으니 오늘은 당근 져야지 ㅋㅋ 프로 맞나?
666	0	권오준은 팀을 먼저 생각하라 본인 자존심만 생각하지말고
667	0	불쌍해서 못봐주겠다.
668	0	강민호는 왜 데려왔는지
669	0	삼성 타자들은 하루에 하누 2시간 연습하는게 전부인듯
670	0	한숨이 지금 덕아웃서 테라 클래식 하고 있냐?
671	0	볼넷까지 유인구 4번 남았는데 승부하냐?
672	0	김한수
673	0	윌리엄슨
674	0	윌리엄스는 파업하는건가
675	0	이원석이 풍차스윙하냐..
676	0	삼성야구 구조조정하라
677	0	3년동안 계속된 철밥통 야구의 결과
678	0	진짜 다 필요없고 한수만 나가면된다..
679	0	정인욱 그냥 롯데 줘버려라~~
680	0	수비도 롯데랑 수준이 같아졌네!
681	0	김상수 정신 안차리네
682	0	한심한 투수들
683	0	윌리엄슨 진짜 수준 안되는듯
684	0	투수!!
685	0	경기는지고있어도 신났네
686	0	해민이 조심 해야 하겠다.
687	0	월리엄슨도 답이없다..
688	0	이원석이도 대충 근성스윙한다..
689	0	최채홍이 선발이라니,
690	0	최채흥 선발일때졌다고봤다..
691	0	강민호 시즌 종료 될때까지 육아 휴가보내라
692	0	강민호 2사 아무도 없는 텅빈 순간에 안타~~~
693	0	최채흥 인간아
694	0	위기뒤에 찬스라고 엘쥐는 2회 찬스 제대로 살리네요..
695	0	최채흥 진짜 니나 이수민이나 똑같은놈이지
696	0	최채흥 배팅볼 던지냐???
697	0	보내기 했어야지~
698	0	1회보니 결정적일때 3.4.5번이 삽질하니 무조건 졌네요..
699	0	문재인과 김한수의 공통점
700	0	수원 갔다 왔는데
701	0	이미 올시즌끝났는데 새외인투수 바라는 감독이나~
702	0	김한수 야구는 도태되었습니다.
703	0	삼성 경기에서만 이상하리만큼
704	0	예전엔 1위 해도 욕했는데
705	0	백정현 올해 5승 하것나
706	0	지금부터 선수들 각서받아라
707	0	김한수 사퇴안합니다
708	0	8월 10게임해서 2승
709	0	꼭 과거 엘롯기를 보는것 같다.
710	0	대구팬을 대신해서 한마디만 하고갑니다
711	0	어쩌다 삼성이
712	0	어떻게
713	0	오늘은 3회말에서 껐다.
714	0	김한수 사퇴
715	0	아무리 프로라지만...
716	0	여러분, 죄송합니다.
717	0	풉.... 웃음밖에...
718	0	3년동안
719	0	이러다가 팬들 목탁 두들기겠네 ㅋㅋㅋ
720	0	홍준학단장 김한수감독 경질바랍니다.
721	0	김한수 진짜 철면피네
722	0	감독 양심도 없다
723	0	김한수 니 연봉 절반이라도 내놓고 가라!
724	0	짜나
725	0	삼성왕조시절 강타선 김한수 타코의 작품이 아니었음이 증명되고있습니다
726	0	박해민 전경기 출장 이런데 신경쓰지 마시고
727	0	내년 전원 연봉 삭감으로 돈을 모은 후에....
728	0	30년 삼성팬인데,,
729	0	김한수 참 뻔뻔한듯‥
730	0	팀의 기운은 이미 저물었다
731	0	소리없이 개기는 김한숨 집에가라 쓰ㆍ발놈아
732	0	감독.개.새.끼.야.장난하냐.집에가서마누라하고장난이나쳐라.
733	0	내일 오전에 김한수 실검에 오를것 같다.
734	0	감독.개.새.끼.망.쳐.먹으려고환장해나.왜지금에최지광선수를..미.쳐.냐
735	0	좋은공은 안쳐
736	0	승부결정났는데 최지광은 왜 등판시키는지..
737	0	3분라이온즈
738	0	이러니 저러니해도
739	0	어제 밤새 술먹고 하는 경기가 뻔하지 머!
740	0	김한수.개.새.끼.3년동안 팀을완전히 망쳐나네..이렇게하기도힘드는데.ㅅ
741	0	김한수 감독님 참 오래 버티시네요.
742	0	한수야 3년동안 도대체 뭘 한거야
743	0	5강은 진작 안되는거 아는데...
744	0	김민수
745	0	정인욱은 진짜한결같다
746	0	김한수 사퇴시켜라
747	0	웃음밖에 안나온다
748	0	포수건 투수건 쓸게 하나도 없네ㅋㅋㅋ어떻게 저런것들이 주전이지?
749	0	김한수 사퇴
750	0	윤성환
751	0	욕이 안나올래야 안나올수가없네
752	0	직관중 인데
753	0	이제는 KT 한테도 안되는 구나~~
754	0	스트라이크 준다고 다치나
755	0	삼성
756	0	홍준학,김한수사퇴
757	0	제발 외노자 투수들은 경력자로 좀 뽑자.
758	0	포수
759	0	김한수감독 사퇴, 이학주 트레이드
760	0	투수 힘빠진거 간파되면 바로 바꿉시다
761	0	지금당장
762	0	한수가한수한경기
763	0	김한수감독 사퇴, 이학주 트레이드
764	0	팬들희망을버리세요
765	0	감독의 역할
766	0	예전에는 야구장 이승엽 선수 출근 1위인데?
767	0	게임 졋으면 단체로  특타해라 분하지도 않나??
768	0	참 대단한 구단 팀이야
769	0	새로오면 용병 연봉같고 새로운 감독..으로 남머지 시즌을 해보는게..
770	0	김한숨 두산이나 키움 SK감독해도 성적 개판인듯
771	0	일처리 빠르네
772	0	나가
773	0	벤츠타면 뭐하냐 운전자가 운전을 못하는데..티코타도 운전 잘하면 전국일주도하는데..
774	0	새로운 외인투수 교체?풉~ㅈ 1랄을 해라
775	0	외인투수,오승환 ,외인타자...바꾸고 다시오고하면 뭐하냐..이들를 움직이는운전자가 틀렸는데..
776	0	오승환 온다고 뭔 대대적인 환영식을 한다냐 ?
777	0	홍준학,김한수사퇴
778	0	오승환이 온다고 이벤트 하는거 같은데 그 할시간에..
779	0	2019 삼성야구는
780	0	무슨병인지 말기현상이네
781	0	박한이 잇는거랑 없는거랑 진짜 차이 나네요
782	0	타순 짜는거 보면 ...한심스럽다..상대 투수에 마음으로 타순을 짜야지..
783	0	구단차원에서  뭔말이라도 좀해라
784	0	김한수는 욕 먹으면 희열을 느끼는 것 같네.
785	0	한수 모가지 달랄달랑 한쪽껍질 겨우 조금 붙었다
786	0	역시 감독 및 코치진들의 사퇴만이 정답이다
787	0	삼성 역대 최악의 감독 김한수 감독님 자진사퇴 안하나요????
788	0	강민호 보다 이지영이 더 잘하는듯
789	0	맞아도 볼넷은 없었는데~~
790	0	윌리엄슨
791	0	김한숨
792	0	삼성도 김한수만 물러나면 롯데.기아처럼 상승세 탄다..
793	0	김한수 사퇴
794	0	강민호
795	0	라팍에서 부산 갈매기 노래 나온다 안 쪽팔리나
796	0	최충연
797	0	야수 .쑤에이 덜아
798	0	러프
799	0	이제그만
800	0	왜 자꾸 베이스를 채우노?
801	0	감독대행에게 지는 감독은
802	0	김한수는
803	0	포기
804	0	이미 승패는 기울려젓네
805	0	역시 김감독 답다
806	0	김한수 홍준학 나가라
807	0	아제발
808	0	와 투수교체 누가 정권이고??
809	0	김한수님 도대체
810	0	아놔~~강민호 너무하네....
811	0	타격이 안습이다
812	0	운도 실력이다
813	0	감독 3년차
814	0	공민규 타격 완전 안 된다.
815	0	김한수. 이제부터는 내려놓고 선수 혹사시키지 마라
816	0	박해민
817	0	시즌out되고나니 마음이 편하네..
818	0	토종이던 용병이던, 야수던 투수던
819	0	원패인 타순이 한바퀴 돌면 안된다.
820	0	지금 타순이 최적인가요
821	0	심판 저거 왜 저러나
822	0	안되면 이렇게 라도 해야지 [1회 8구 - 22구 ]
823	0	내일 2군에 가야할 선수
824	0	한수야!! 일마야.....
825	0	삼성 최고투수는 충식이다
826	0	김성근 감독님 제발 와주십시요
827	0	허구라 이넘
828	0	솔직히
829	0	어제 오늘 경기보고
830	0	용병 탓 하지마라, 캐한숨아
831	0	한수 10일 이내 꼴찌 하는순간 사퇴확정이다
832	0	성적은 무조건 감독 책임이다.
833	0	작년이전 내땅상수와 박해민
834	0	70%가 3득점이내
835	0	밑 빠진 독에 물 붇기
836	0	김한수에게 뭘 기대해?
837	0	투코 오치아이 버리고 나이트 코치 데리고오자
838	0	오늘 모처럼 가족들과 왔는데...
839	0	ㅋㅋㅋㅋ
840	0	이젠 5강 물건너 갔네
841	0	외국인감독 원합니다..
842	0	지금이라도 늦지 않았습니다
843	0	니들이....마무리투수가 중요하냐.....
844	0	삼성 홈에서 머하는지..아들래미 데리고갈때마다 장난질이네
845	0	차기감독 누굴 원하십니까 삼성팬들만 말해주세요
846	0	이학주 욕을 하면 안되죠
847	0	승환이형 온다고 뭐가달라질까?
848	0	그냥 전부다 문제다
849	0	컨텍 능력좋은
850	0	정인욱을 패전처리용으로 쓰는건 투코직무태만이다
851	0	강민호는...
852	0	동네북
853	0	김한수정말.정.신.병.원.에가서진찰받아야되게네.
854	0	댭없는구단 왜!
855	0	19시즌 경기 종료합니다
856	0	윤미선아  오늘경기 보고 칭찬글 안적냐?
857	0	김한수
858	0	2020년 위하여! 건배
859	0	한수 볼날도 얼마 안남았네
860	0	박해민 ..할말이 없다.
861	0	와..감독 수코끝까지안바꾸네
862	0	담주 주중에 꼴찌하는순간 똘한수 사퇴다
863	0	이제 5위보다는 꼴찌한테 승차가 더 가깝네요
864	0	현재까지 안타3개 실화? 뭐하니 니들? 승률 5할만나와도 뭐라안한다 늘 이길수는없는거니까
865	0	13이닝 무득
866	0	잘하면 10등 할수있겠다ㆍ화이팅!
867	0	박해민 방출해라
868	0	박해민 방출해라
869	0	학주도 오늘 같이 2군보내지 왜 안보냇노??
870	0	박계범 편안하게 던지네.
871	0	일하시는 분들 관리좀 하셨으면. .
872	0	그나마 옳게 하는 선수는 상수밖에 없네.
873	0	내 15년도 이후로 내돈주고 경기보러 안간다 진심
874	0	학주좀 버려라 허구언날 삼성수비실책 했다하면 이학주
875	0	후반기 롯데한테 겜이 안 되나?
876	0	내일 라인업 이렇게 짜겟지
877	0	동네 야구하는데 돈을 내고 봐야할까요
878	0	ㅋㅋ 김한수 너란남자
879	0	검증안된건 학주나 계범이나 똑같은데.
880	0	어차피 시즌은 끝난거니 이학주는 그만 쓰자
881	0	라이블리 32만5000달러에 영입
882	0	잘하고있다 5위랑 아주 멀어져야지 감독도사퇴하고 물갈이도 하지
883	0	잘하고있다 5위랑 아주 멀어져야지 감독도사퇴하고 물갈이도 하지
884	0	계범이 보고도 내일 학주일까?
885	0	나이스 박계범 이학주엿으면 안타
886	0	이학주 2군가라
887	0	삼성 타자들아~
888	0	박해민.강민호.이학주.
889	0	이팀에그나마
890	0	미리보는 한국 시리즈 봅시다
891	0	박해민이 계속 주전으로 있는한 삼성 미래는 없다
892	0	이학주 ...선수 맞음??? 저선수 왜 자꾸 선발인지..
893	0	돌한수사퇴 이학주2군으로
894	0	ㅋㅋㅋㅋ
895	0	감독 사퇴안해?
896	0	주장도 아웃됐는디..그냥 대충휘둘러라
897	0	그냥 다 꺼져라 이 시 발 새 끼 들 아 김 한 수 시 발
898	0	개 학주 수비 연습 시키라 은티 시키라 아니면 방출해라
899	0	김한수 나가라
900	0	이번 주 전패하고 9위로 떨어져라
901	0	우~~ 원우도 없고, 우~~ 기태도 없고, 우~~ 상문이도 없고
902	0	이학주 개 새 끼야  은퇴해라
903	0	캐한숨 사퇴는 이미 늦었다.
904	0	김승현 이딴 선수가 불펜이가
905	0	김한수 양심있으면 김기태처럼
906	0	관중들아 이미 경기 패배 확정 집에 갑시다
907	0	감독이 이미 질려고 선수구성을 짜놨는데 우예이기노
908	0	성적이 이따구로인데 이벤트 하지마라
909	0	신인급 선수한테 조올라 당하네
910	0	참나!!
911	0	에라이 이놈들아..
912	0	홈팬들 앞에서 모하는 짓들 이야
913	0	중계더럽게하네.김한수.저.개.새.키를자꾸보여주네.
914	0	5강포기 하고 젊은 선수 기용해라
915	0	김한수까는이유
916	0	홍준학,김한수사퇴
917	0	니넨 그냥 야구단 해체하고 백수가 되어야 한다...
918	0	매번 작전실패! 너무하다
919	0	장담한다
920	0	뭐라 할 말이 없다ㅋㅋㅋ저런걸 백업 포수라고
921	0	니네 경기 하기 싫으냐
922	0	이성규
923	0	죽의종류
924	0	김한수개.새.끼.야.이학주빼라.미국에서방출당한아이야.
925	0	경기하기싫은갑네...
926	0	그놈의 전진수비
927	0	김도환키우라고
928	0	한수야 작전 제발 내지마라
929	0	삼성 구단아 이학주 기초부터 교육시키라
930	0	롯데야 꼴찌는 제일이 해야한다
931	0	강로한 이학주 덤으로 강민호 트레이드 시키자
932	0	제나쌩 서준원 신인왕 가나
933	0	이학주 타격연습안시키냐..스윙이 저게 뭐냐
934	0	답답하다 경기보니까
935	0	이학주 타격 진짜 해도해도 너무 못하지 않아요?
936	0	노님
937	0	해민.학주 멀리 못나간다
938	0	외국인용병만 교체할게 아니고...
939	0	홍준학,김한수사퇴
940	0	이학주 오늘도나왓나
941	0	관리자에게 강력 요청합니다.
942	0	금요일8월28일 야구경기
943	0	개학주 개미선 개성훈 개찬도 방출해라
944	0	롯데 정훈
945	0	박빙 경기를 이기는걸 못보네요
946	0	김한숨 인간 적으로 사퇴 해라 ~~
947	0	진짜 박찬도 김성훈 1군선수값 아니다
948	0	야구를아주좋아하지만
949	0	김한수 감독 및 코치진 사퇴바람
950	0	어이없다
951	0	그나마 좋은 소식
952	0	오늘까지 5강 불씨 엿는데 오늘 패해서 5강 포기해라
953	0	삼성감독좋아하시는분
954	0	이번주 주말에 오승환 온다고 하니 관중 장난 아니겟네
955	0	강명구 너는 운좋은 주루코치다
956	0	러프를 제발 후반에 빼지마라
957	0	관중몰이하기위해...
958	0	김한수ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
959	0	12회초 무사 1루 이면 번트 작전 아니가 한수야 시 팍아
960	0	강명구가말아먹네..
961	0	앞으로 도루도 실패할꺼면 뛰지를 마라
962	0	한심해서 못 봐주겠네
963	0	한번 정도는 나때문에 졌다 이런말하는거다 감독 나리
964	0	감독보시요
965	0	아니 1루 주루코치를 현역시절 주전도 아닌 강명구를 두냐???
966	0	머가리터트리고싶다
967	0	감독이고 선수고 개벌레집단
968	0	1루에 나가면 무조건 도루고???
969	0	이건 진짜 아니지
970	0	역시나네
971	0	최지광과 학주와 찬도와 성훈
