	labels	reviews
62	1	또 1득점에 그치는 빈공에 허덕였다. 수비에서는 에러와 본헤드 플레이를 연발하여 점수를 헌납하였다.  1대1 동점상황에서 외야 깊이 뜬 공, 충분히 잡을 수 있는 타구였으나 허접형은 그걸 2루타로 만들어 주었고, 원 아웃 2,3루 상황에서 러셀은 3루에서 넋놓고 있다가, 3루 땅볼에 아웃되고 말았으며,  평범한 유격수 땅볼을 더듬는 바람에 다득점의 단초도 제공했다.  공격은 어떤가. 무사 2,3에서 외야 플라이 하나 치지 못랬으니, 더 말해 무엇하랴, 스코어에서 보듯 최근 5경기 중 3번이 1득점에 그쳤다.  차례대로 한번 살펴보자. 1번 서건창 : 맨날 1,2루간 땅볼이고, 더욱이 중요 순간에 안타 치는 걸 본 기억이 가물가물하다. 빼야 할 선수다. 2번 김하성 : 그나마 우리팀에선 제일 핫한 선수로 없어선 안 될 선수다.  3번 러셀 : 타격에 있어선 갖다 맞히는 타격으로 홈런도 기대할 수 없는 그저 그런 선수, 없어도 그만인 선수다.  4번 이정후 : 현재 슬럼프이긴 하나 그래도 사실상 간판 선수다. 5번 허정협 : 내가 좋아하지 않는 선수 중 한명으로서, 덩치값을 못하는 선수다. 변화구에 약하고 특히 수비는 빵점이다. 6번 박동원 : 변화구에 치명적인 약점을 보이는 선수이고, 요즘 타격도 별로인데 계속 기용하는 이유를 모르겠다. 차라리 견제 능력도 뛰어나고 타격 폼이 부드럽고 예뻐 발전가능성 있는 주효상이 낫겠다 싶다. 7번 김혜성 : 요즘 자신감을 잃어 버린 선수, 어젠 얼이 빠져 보였다. 컨디션 제로인 선수다. 8번 전병호 : 아직 수비, 공격에서 2% 부족하긴 하지만 달리 대안이 없으니 데려 갈만 ,,,    9번 박준태 : 부상 전의 타격감은 아니지만 우리팀의 소금과도 같은 선수다.  이상과 같으니, 데려갈 선수는 김하성, 이정후, 전병호, 박준태 정도이고, 어제 타순에서 빠진 김웅빈 뿐이다. 이러니 어떻게 타순을 짜겠나 싶다.   대안으론 외야에는 허정협 빼고, 새내기 변상일을 8번으로 넣고, 포수는 박동원을 빼고 이지영이나 주효상을 넣어 버틸 수밖에(?) 없겠다   덧붙여, 수비코치, 타격코치 뭘 하고 계신 건지,  제대로 하시길 거듭거듭 당부, 읍소합니다.   올해가 적기인데 우승 한번 해 봐야 할 거 아닙니까.   .    
63	1	장정석 전감독도 처음부터 좋은 감독은 아니었지만 기본적으로 선수들을 믿고, 피드백이 빠르게 이루어지고, 복기하고 나아지는 모습 때문에 버티고 기다릴 수 있었는데. 손혁 감독은 고집도 고집이지만 스타일이 염경엽 전감독과 너무 비슷해서 결과가 눈에 보이는것만 같습니다. 손혁 감독식 운영 적응은 안되지만 선수들 믿고 V1 바라보며 응원하고 , 144경기 다 이길수 없는것도 알고, 올해 SK 와 한화가 역대급으로 못해서 순위싸움 엉망인것도 알겠는데. 문제는 경기 자체도 너무 재미가 없어요. 이겨도 찝찝함이 남고 지면 허무함이 남아요. 어제 유일한 득점 홈런 친 박준태. 다음 타석에서 전병우 선수 나가자마자 기대하고 설레는 마음으로 타석을 봤는데 번트. 번트 결국 성공은 했지만 다음주자들이 못쳐서 그대로 물러나고. 주자 1루면 이정후 러셀 박병호 빼고는 번트, 주자 3루면 주력 상관없이 아무나 스퀴즈. 서건창 나가면 도루.  수비는 오늘 누가 어디 왜 나오는지 모르겠고.  남은 선수 있으면 대주자 넣어보고 대타 넣어보고. 투수는 양현 김태훈 이영준 무한 반복.  올해 재밌게 본 경기가 잠실에서 비오는 날 박병호 선수가 정우영 상대로 만루홈런친거 그거 하나 기억나요. 
64	1	 어제 2,3 루에서 박동원 타격 때  3루주자 러셀의 귀루만 봐도 전체적인 분위기가 느껴집니다.  당연 귀루시는 슬라이딩을 해야죠, 살든 죽든...(걸어들어가다 태그아웃ㅠ)  몸 사리느라 그런건지 그냥 대충하는 건지 모르겠지만   현재 팀 분위기가 이런 안이한 상태라는 게 문제입니다.  하긴 어제 주심이 김혜성 스윙 오심할 때(브리검 잘했습니다.)   감독이 나와서 주심과 한판하고 퇴장이라도 당해야할 분위기인데,,,,  그냥 구경만 하는데 선수들이 무슨 근성이 생길까마는ㅠㅠㅠ    질때 지더라도 화이팅 넘치는 그런 플레이를 기대하는데,   예전에도 지적했지만 허정협의 외야 펜스플레이는 아직도 나아진게 없더군요.  가끔 한두번 더 안타치고 타점 올린다해도 수비로 잃는 게 더 많으면 무슨 소용인가요.  담장 근처만 가면 절절 매는 그런 플레이로 팬도 투수 등 팀원들도 사기가 저하될 수 밖에요.   상대 에이스급 투수들 나오면 죽더라도 투구수라도 늘려 승부를 길게 가져가려는 승부근성 등등  제발 근성있는 플레이를 좀 보여주세요.     
65	1	[5일치 연봉 삭감대상].....팀의 패배원인을 제공함 손혁(선수기용 및 투수교체실패),   러셀(큰실책),   김혜성(무기력)  [1일치 연봉 삭감대상].....실력발휘를 못함 김하성,   전병우,   이정후,   한현희,   김상수  [1일치 연봉보너스 지급대상].....비교적 잘했음. 박준태,   허정협,   김태훈,   임규빈  손혁의 실책....유격수 러셀, 1루수 전병우 기용.... 손혁은 아무것도 안하는게 팀에게 도움이됨. 똑딱이 러셀은 한국에 용돈벌면서  놀다 가려고 왔나??? [현재 키움의 최적합 보직] 1루수 김웅빈, 2루수 서건창(러셀),  유격수 김하성,   3루수 전병우 우익수 이정후,  중견수 박준태(변상권),  좌익수 허정협(김혜성)   
66	1	자꾸 경기를 집어 던지는 것도 미워요.. 어제는 실책한 러셀 선수까지 미워보였어요..ㅠㅠㅠㅠ  아니... 이길 수 있는 경기에서  2점 차에서.. 왜.. 투수를 조성운 선수로? 물론 조성운 선수가 아웃 카운트 하나도 잘 잡았고..  러셀의 실책이 결정적인 패배를 만든 것은 맞지만.. 모르겠네요.. 저는 도통 이해가 가지 않습니다... 그냥 치열한 경기에서 항복 해버린 듯한 느낌이에요..ㅠㅠㅠㅠ  오늘 경기 이겨야 할텐데.. 걱정이네요 정말 감독 너무너무 밉네요.. 
67	1	오늘은 정말 꼭 이겨야 되는데..왜 이렇게 공수 모두 무기력해보이는지 모르겠네요.. 이어지는 두산전까지 걱정입니다. 꼭 이겨라..제발~~ 
68	1	올해 정규시즌 마지막 쥐들과의 경기네요.. 최선을 다해서 1승 이라도 해야 합니다.. 오늘 무조건 이깁시다..  우리의 에이스 브리검 선수 호투를 기원하면서 저는 싸리빗자루 들고 격하게 응원 하겠습니다.. (싸리빗자루가 아주 잘 쓸어지는거 아시죠..?)  쥐들 모두 쓸어버립시다..!!! 화이팅!! ^^ 
69	1	동점 홈런친 박준태선수한테 번트 ㅋㅋㅋㅋㅋㅋ  그딴식으로 선수들 못 믿고 매번 번트랑 이상한 작전 시킬거면  니가 대타로 나와서 직접 번트 대.  번트 성공 못시키는 혜성선수한테 시키나  감같새가 나와서 하나 크게 다를거같진 않으니까.  선수들 실력으로 목숨 연장하고있는게 어디서  특히나 박준태 선수한테는 한 타석 한 타석이 기회고  아직 보여주고싶은게 많을거라고 생각하는데  최근엔 홈런까지도 나오는데 이 선수한테 번트지시?  대가리 터진거라고 봅니다  이래서 야구 열심히하고싶겠나 홈런을 쳐도 이름값 부족한 선수는 번트지시받는데 
70	1	우리 불펜에 한 가지 위화감을 느끼는게 있었습니다.  김태훈과 이영준 그들은 작년에 완전 천둥벌거숭이와 같은 상태라 무서운게 없었읍니다.  말 그대로 '밑져야 본전'이었던 겁니다.  그들은 작년에 코스와 상관없이 모든 구질을 정확히 구사 했었습니다.  하지만 확실히 올해는 뭔가 가진 사람만의 방어적인 모습이 보입니다.  모든 투구가 정확하지 않고 항상 스트존의 경계상에서 소위 안맞는다는 낮은볼만 구사하고 있습니다.  물론  스트존의 경계에 코너웍을 하는건 아주 중요 합니다만 도망가는것과는 차이가 확실히 다릅니다.  야구는 확실히 타자든 선수든 생각이 많아지면 슬럼프가 100% 라고 보면됍니다.  특히 투수에겐 자신의 공에 자신이 없어지는 순간 이미 패배하는 것입니다.   예를들어 변화구를 정확히 구사만 해도 되는데 그것을 코너웍까지 생각한다는 겁니다.  일종에 보험을 드는건데 결과는 100% 반대로 나오는 똥보험을 든겁니다.  (물론 S급 대투수들은 할 수 있습니다.)   내 생각에 왠만한 투수는 마찬가지 입니다.  투수의 기본은 자신이 던질 수 있는 구질을 정확히 구사 하는 겁니다.   커멘드는 그 다음 입니다.   *오늘도 홈런타자에게 번트를 지시한 손혁.   그는 나이만 어리다뿐이지 야구운영은 근시대적 운영과 다를바 없습니다. 
71	1	역쉬 손혁은 실망시키지 않습니다.   오늘의 경기 운영도 한 마디로 코메디였습니다. 도대체 손혁에게 번트의 기준이란게 있는 건지 참 궁금합니다.   팽팽한 상황에서 무사 1루 타자는 박준태였습니다. 전 타석에서 홈런을 쳤죠.... 번트를 주문했지요....   전 타석에서 좋은 타구를 날린 선수에게 번트를 주문하는 용감함은 그럴 수 있겠다고 생각을 했지만   그 이후 무사 주자 1루 상황에서는 또 다른 선택을 합니다... 지 기분따라 작전을 펼치는구나란 생각을 지울 수 없습니다.    그리고 박동원을 중심 포수로 기용하는 이유를 잘 모르겠습니다.    오늘도 한현희와 호흡을 맞추었지요.... 한현희가 박동원과 호흡을 맞추는 것과 주효상과 호흡을 맞추는데는    엄청난 기록차이가 있습니다. 방어율, WHIP는 2배 차이가 납니다. 주효상과 호흡을 맞추었을때    한현희의 모든 스탯이 좋습니다. 그런데 주효상을 거르고 박동원과 호흡을 맞추었지요... 주효상의 공격력이    켈리를 공략하기 어렵다고 판단했던거 같은데... 그렇다면 이지영 이어야 하지 않나요...    박동원의 생각없는 플레이가 정말 짜증나게 싫습니다. 1사 2,3루 도대체 무슨 생각으로 스윙을 하는 걸까요...    그 상황에서 켈리의 커맨드 구질은 정해져 있었습니다. 바깥쪽 변화구로 카운터를 노리고, 투심 혹은 포심으로    몸쪽에서 승부해서 3루를 묶거나 잡는 방법..... 포수라면 당연한 볼배합과 커맨드지요....    당연히 변화구에 초점을 맞추거나 바깥쪽 공을 노려야 하는데.... 이건 뭐!! 할 말이 없더군요...      선발을 제외하고 모든 불펜 투수들의 기록을 살펴보시기 바랍니다. 필승조를 비롯한 박동원과 이지영이 포수일 때의    성적이 어떤지를 확인하란 말입니다. 출루율, 방어율, WHIP 등 모든 스탯이 이지영이 포수일 때 좋은 성적이라고    말하는데.... 데이터를 무시하고 박동원을 계속 기용하는 이유가 뭡니까?? 공격력이요....    장타는 없지만 이지영의 3할 에버레지가 현재로서는 더 팀에 필요해 보이는데요..... 생각 좀 합니다. 제발   
72	1	우리 팀은 샌즈처럼 장타력을 가진 외야수가 필요해요. 그거 부정하시는 분 여기 아무도 없을겁니다.  근데 내야수를 데려왔고 메이저에서도 홈런이 그리 많은 타자는 아니었어요. 그럼에도 최고액을 주고 데려온 이유는 우승 유격수이고 이름값이 있으니깐.  실전 경기가 한참 전이었고 메이저에서도 논텐더 방출인데 이름값만 보고 데려온건지, 아니면 몸상태를 체크하고 데려온건지 궁금하네요.  사실 컵스에서 뛰다가 막판에 주전 유격수 밀린게 수비때문이었는데...  수비 포지션 고정 안 시키는 감독탓도 크지만 어느 포지션도 자신있다고 말했던 사람이 1경기 1실책 많으면 2실책까지도 하니...  그냥 평범한 용병보다도 못하는 것 같아요.  타격은 그렇다치고 왜 안 줘도 될 점수를 주게 하냐구.....  거기서 주자들 라모스 김현수라 차근차근하면 병살도 가능한데  그리고 작년에 한국시리즈 개 발린 이유가 수비 차이때문인데, 그걸 보강하고자 김지수를 수비 코치로 변경.  수비코치가 뭘 하는지도 모르겠네요. 감독이 의미없이 포지션을 바꾸는데 수비코치는 뭐하는지?  샌즈가 막판에 몸상태가 좀 안 좋았다지만 타점 1위 외인인데 그 선수한테 100만 달러도 안 주나요?  샌즈, 장감독님 그대로 있었으면 우리 이 위치는 아니었을겁니다. 박병호 샌즈 등 홈런타자는 빠져나갔는데 정후혜성이나 몇몇 선수가 자꾸 홈런을 노리니 팀이 조화롭겠나요 
73	1	또 속았다 ㅋㅋㅋㅋ  무사 23루에 점수를 내줄 타자가 없다는게 참 슬프다.  실책은 계속해서 쌓여가고....  야구 정말 어렵네요 ㅋ  이렇게 하루하루 감정기복이 생기는것도 웃기고  오늘 잘해도 내일 개판치고  개판치다가도 갑자기 반전을 일으키고 ㅋ  아 제발~ ㅋㅋㅋ  오늘은 이겨봅시다. 
74	1	﻿작년 그 전력으로도 우승 못한 팀 ㅋㅋㅋㅋ  그러면서 우승적기라고 언플 실컷 하고서 모터하고 러셀한테 돈 버리기 ㅋㅋㅋㅋㅋㅋㅋ 
75	1	﻿그러고서 대려온게 모터랑 러셀이냐? ㅋㅋㅋㅋㅋ 돈 버리는 방법도 다양하다 ㅋㅋㅋㅋㅋㅋ  
76	0	박수를 보내요~~~ 그러나. 오늘도 클러치 상황에서 매번..점수가 나지 않네요... 내일 꼭 승리해서 1승 1패는 꼭 맞춰 주세요 
